ID,Provincia,Canton,Localizacion,Poblacion,Cantidad,Tasa,Genero,Año
969,LIMON,SIQUIRRES,"ESTOMAGO	",29042,3,10.33,MUJER,2011
970,LIMON,TALAMANCA,"ESTOMAGO	",15943,1,6.27,MUJER,2011
971,LIMON,MATINA,"ESTOMAGO	",22584,1,4.43,MUJER,2011
972,LIMON,GUACIMO,ESTOMAGO,23246,0,0,MUJER,2011
973,SAN JOSE,CENTRAL,COLON,175893,17,9.66,MUJER,2011
974,SAN JOSE,ESCAZU,COLON,30793,3,9.74,MUJER,2011
975,SAN JOSE,DESAMPARADOS,COLON,152511,12,7.87,MUJER,2011
976,SAN JOSE,PURISCAL,COLON,15429,2,12.96,MUJER,2011
977,SAN JOSE,TARRAZU,COLON,8222,1,12.16,MUJER,2011
978,SAN JOSE,ASERRI,COLON,27409,3,10.95,MUJER,2011
979,SAN JOSE,MORA,COLON,13588,0,0,MUJER,2011
980,SAN JOSE,GOICOECHEA,COLON,66742,1,1.5,MUJER,2011
981,SAN JOSE,SANTA ANA,COLON,22307,4,17.93,MUJER,2011
982,SAN JOSE,ALAJUELITA,COLON,65045,3,4.61,MUJER,2011
983,SAN JOSE,CORONADO,COLON,42083,3,7.13,MUJER,2011
984,SAN JOSE,ACOSTA,COLON,9297,2,21.51,MUJER,2011
985,SAN JOSE,TIBAS,COLON,30752,4,13.01,MUJER,2011
986,SAN JOSE,MORAVIA,COLON,27906,4,14.33,MUJER,2011
987,SAN JOSE,MONTES DE OCA,COLON,27827,0,0,MUJER,2011
988,SAN JOSE,TURRUBARES,COLON,2206,0,0,MUJER,2011
989,SAN JOSE,DOTA,COLON,3279,0,0,MUJER,2011
990,SAN JOSE,CURRIDABAT,COLON,36772,2,5.44,MUJER,2011
991,SAN JOSE,PEREZ ZELEDON,COLON,65117,6,9.21,MUJER,2011
992,SAN JOSE,LEON CORTES,COLON,6596,1,15.16,MUJER,2011
993,ALAJUELA,CENTRAL,COLON,142076,9,6.33,MUJER,2011
994,ALAJUELA,SAN RAMON,COLON,44442,3,6.75,MUJER,2011
995,ALAJUELA,GRECIA,COLON,40794,4,9.81,MUJER,2011
996,ALAJUELA,SAN MATEO,COLON,2814,0,0,MUJER,2011
997,ALAJUELA,ATENAS,COLON,12906,0,0,MUJER,2011
998,ALAJUELA,NARANJO,COLON,22761,1,4.39,MUJER,2011
999,ALAJUELA,PALMARES,COLON,19240,0,0,MUJER,2011
1000,ALAJUELA,POAS,COLON,15507,0,0,MUJER,2011
1001,ALAJUELA,OROTINA,COLON,9446,0,0,MUJER,2011
1002,ALAJUELA,SAN CARLOS,COLON,73780,5,6.78,MUJER,2011
1003,ALAJUELA,ALFARO RUIZ,COLON,7462,1,13.4,MUJER,2011
1004,ALAJUELA,VALVERDE VEGA,COLON,9143,0,0,MUJER,2011
1005,ALAJUELA,UPALA,COLON,17409,0,0,MUJER,2011
1006,ALAJUELA,LOS CHILES,COLON,9808,0,0,MUJER,2011
1007,ALAJUELA,GUATUSO,COLON,7887,0,0,MUJER,2011
1008,CARTAGO,CENTRAL,COLON,78371,6,7.66,MUJER,2011
1009,CARTAGO,PARAISO,COLON,34665,1,2.88,MUJER,2011
1010,CARTAGO,LA UNION,COLON,53959,2,3.71,MUJER,2011
1011,CARTAGO,JIMENEZ,COLON,6636,1,15.07,MUJER,2011
1012,CARTAGO,TURRIALBA,COLON,34412,1,2.91,MUJER,2011
1013,CARTAGO,ALVARADO,COLON,6717,0,0,MUJER,2011
1014,CARTAGO,OREAMUNO,COLON,22275,1,4.49,MUJER,2011
1015,CARTAGO,EL GUARCO,COLON,18375,1,5.44,MUJER,2011
1016,HEREDIA,CENTRAL,COLON,67648,5,7.39,MUJER,2011
1017,HEREDIA,BARVA,COLON,19540,0,0,MUJER,2011
1018,HEREDIA,SANTO DOMINGO,COLON,18583,6,32.29,MUJER,2011
1019,HEREDIA,SANTA BARBARA,COLON,17095,3,17.55,MUJER,2011
1020,HEREDIA,SAN RAFAEL,COLON,21667,5,23.08,MUJER,2011
1021,HEREDIA,SAN ISIDRO,COLON,11029,2,18.13,MUJER,2011
1022,HEREDIA,BELEN,COLON,11808,1,8.47,MUJER,2011
1023,HEREDIA,FLORES,COLON,8847,0,0,MUJER,2011
1024,HEREDIA,SAN PABLO,COLON,12105,3,24.78,MUJER,2011
1025,HEREDIA,SARAPIQUI,COLON,36252,0,0,MUJER,2011
1026,GUANACASTE,LIBERIA,COLON,26993,3,11.11,MUJER,2011
1027,GUANACASTE,NICOYA,COLON,20319,2,9.84,MUJER,2011
1028,GUANACASTE,SANTA CRUZ,COLON,21512,1,4.65,MUJER,2011
1029,GUANACASTE,BAGACES,COLON,9327,2,21.44,MUJER,2011
1030,GUANACASTE,CARRILLO,COLON,14704,1,6.8,MUJER,2011
1031,GUANACASTE,CAÑAS,COLON,12021,0,0,MUJER,2011
1032,GUANACASTE,ABANGARES,COLON,8101,0,0,MUJER,2011
1033,GUANACASTE,TILARAN,COLON,8126,2,24.61,MUJER,2011
1034,GUANACASTE,NANDAYURE,COLON,4675,0,0,MUJER,2011
1035,GUANACASTE,LA CRUZ,COLON,8443,2,23.69,MUJER,2011
1036,GUANACASTE,HOJANCHA,COLON,3171,0,0,MUJER,2011
1037,PUNTARENAS,CENTRAL,COLON,51128,1,1.96,MUJER,2011
1038,PUNTARENAS,ESPARZA,COLON,14030,2,14.26,MUJER,2011
1039,PUNTARENAS,BUENOS AIRES,COLON,20907,0,0,MUJER,2011
1040,PUNTARENAS,MONTES DE ORO,COLON,6620,0,0,MUJER,2011
1041,PUNTARENAS,OSA,COLON,9822,0,0,MUJER,2011
1042,PUNTARENAS,AGUIRRE,COLON,11462,1,8.72,MUJER,2011
1043,PUNTARENAS,GOLFITO,COLON,14259,3,21.04,MUJER,2011
1044,PUNTARENAS,COTO BRUS,COLON,17172,2,11.65,MUJER,2011
1045,PUNTARENAS,PARRITA,COLON,5992,1,16.69,MUJER,2011
1046,PUNTARENAS,CORREDORES,COLON,15680,1,6.38,MUJER,2011
1047,PUNTARENAS,GARABITO,COLON,10900,0,0,MUJER,2011
1048,LIMON,CENTRAL,COLON,51405,1,1.95,MUJER,2011
1049,LIMON,POCOCI,COLON,72826,0,0,MUJER,2011
1050,LIMON,SIQUIRRES,COLON,29042,0,0,MUJER,2011
1051,LIMON,TALAMANCA,COLON,15943,0,0,MUJER,2011
1052,LIMON,MATINA,COLON,22584,3,13.28,MUJER,2011
1053,LIMON,GUACIMO,COLON,23246,1,4.3,MUJER,2011
1054,SAN JOSE,CENTRAL,CUELLO DEL UTERO,175893,5,2.84,MUJER,2011
1055,SAN JOSE,ESCAZU,CUELLO DEL UTERO,30793,2,6.49,MUJER,2011
1056,SAN JOSE,DESAMPARADOS,CUELLO DEL UTERO,152511,9,5.9,MUJER,2011
1057,SAN JOSE,PURISCAL,CUELLO DEL UTERO,15429,0,0,MUJER,2011
1058,SAN JOSE,TARRAZU,CUELLO DEL UTERO,8222,0,0,MUJER,2011
1059,SAN JOSE,ASERRI,CUELLO DEL UTERO,27409,2,7.3,MUJER,2011
1060,SAN JOSE,MORA,CUELLO DEL UTERO,13588,0,0,MUJER,2011
1061,SAN JOSE,GOICOECHEA,CUELLO DEL UTERO,66742,6,8.99,MUJER,2011
1062,SAN JOSE,SANTA ANA,CUELLO DEL UTERO,22307,3,13.45,MUJER,2011
1063,SAN JOSE,ALAJUELITA,CUELLO DEL UTERO,65045,2,3.07,MUJER,2011
1064,SAN JOSE,CORONADO,CUELLO DEL UTERO,42083,2,4.75,MUJER,2011
1065,SAN JOSE,ACOSTA,CUELLO DEL UTERO,9297,1,10.76,MUJER,2011
1066,SAN JOSE,TIBAS,CUELLO DEL UTERO,30752,2,6.5,MUJER,2011
1067,SAN JOSE,MORAVIA,CUELLO DEL UTERO,27906,1,3.58,MUJER,2011
1068,SAN JOSE,MONTES DE OCA,CUELLO DEL UTERO,27827,1,3.59,MUJER,2011
1069,SAN JOSE,TURRUBARES,CUELLO DEL UTERO,2206,0,0,MUJER,2011
1070,SAN JOSE,DOTA,CUELLO DEL UTERO,3279,0,0,MUJER,2011
1071,SAN JOSE,CURRIDABAT,CUELLO DEL UTERO,36772,0,0,MUJER,2011
1072,SAN JOSE,PEREZ ZELEDON,CUELLO DEL UTERO,65117,1,1.54,MUJER,2011
1073,SAN JOSE,LEON CORTES,CUELLO DEL UTERO,6596,0,0,MUJER,2011
1074,ALAJUELA,CENTRAL,CUELLO DEL UTERO,142076,1,0.7,MUJER,2011
1075,ALAJUELA,SAN RAMON,CUELLO DEL UTERO,44442,0,0,MUJER,2011
1076,ALAJUELA,GRECIA,CUELLO DEL UTERO,40794,1,2.45,MUJER,2011
1077,ALAJUELA,SAN MATEO,CUELLO DEL UTERO,2814,0,0,MUJER,2011
1078,ALAJUELA,ATENAS,CUELLO DEL UTERO,12906,0,0,MUJER,2011
1079,ALAJUELA,NARANJO,CUELLO DEL UTERO,22761,0,0,MUJER,2011
1080,ALAJUELA,PALMARES,CUELLO DEL UTERO,19240,2,10.4,MUJER,2011
1081,ALAJUELA,POAS,CUELLO DEL UTERO,15507,0,0,MUJER,2011
1082,ALAJUELA,OROTINA,CUELLO DEL UTERO,9446,1,10.59,MUJER,2011
1083,ALAJUELA,SAN CARLOS,CUELLO DEL UTERO,73780,5,6.78,MUJER,2011
1084,ALAJUELA,ALFARO RUIZ,CUELLO DEL UTERO,7462,2,26.8,MUJER,2011
1085,ALAJUELA,VALVERDE VEGA,CUELLO DEL UTERO,9143,0,0,MUJER,2011
1086,ALAJUELA,UPALA,CUELLO DEL UTERO,17409,1,5.74,MUJER,2011
1087,ALAJUELA,LOS CHILES,CUELLO DEL UTERO,9808,0,0,MUJER,2011
1088,ALAJUELA,GUATUSO,CUELLO DEL UTERO,7887,0,0,MUJER,2011
1089,CARTAGO,CENTRAL,CUELLO DEL UTERO,78371,5,6.38,MUJER,2011
1090,CARTAGO,PARAISO,CUELLO DEL UTERO,34665,2,5.77,MUJER,2011
1091,CARTAGO,LA UNION,CUELLO DEL UTERO,53959,0,0,MUJER,2011
1092,CARTAGO,JIMENEZ,CUELLO DEL UTERO,6636,0,0,MUJER,2011
1093,CARTAGO,TURRIALBA,CUELLO DEL UTERO,34412,1,2.91,MUJER,2011
1094,CARTAGO,ALVARADO,CUELLO DEL UTERO,6717,1,14.89,MUJER,2011
1095,CARTAGO,OREAMUNO,CUELLO DEL UTERO,22275,1,4.49,MUJER,2011
1096,CARTAGO,EL GUARCO,CUELLO DEL UTERO,18375,0,0,MUJER,2011
1097,HEREDIA,CENTRAL,CUELLO DEL UTERO,67648,4,5.91,MUJER,2011
1098,HEREDIA,BARVA,CUELLO DEL UTERO,19540,3,15.35,MUJER,2011
1099,HEREDIA,SANTO DOMINGO,CUELLO DEL UTERO,18583,1,5.38,MUJER,2011
1100,HEREDIA,SANTA BARBARA,CUELLO DEL UTERO,17095,2,11.7,MUJER,2011
1101,HEREDIA,SAN RAFAEL,CUELLO DEL UTERO,21667,0,0,MUJER,2011
1102,HEREDIA,SAN ISIDRO,CUELLO DEL UTERO,11029,0,0,MUJER,2011
1103,HEREDIA,BELEN,CUELLO DEL UTERO,11808,1,8.47,MUJER,2011
1104,HEREDIA,FLORES,CUELLO DEL UTERO,8847,1,11.3,MUJER,2011
1105,HEREDIA,SAN PABLO,CUELLO DEL UTERO,12105,1,8.26,MUJER,2011
1106,HEREDIA,SARAPIQUI,CUELLO DEL UTERO,36252,0,0,MUJER,2011
1107,GUANACASTE,LIBERIA,CUELLO DEL UTERO,26993,2,7.41,MUJER,2011
1108,GUANACASTE,NICOYA,CUELLO DEL UTERO,20319,1,4.92,MUJER,2011
1109,GUANACASTE,SANTA CRUZ,CUELLO DEL UTERO,21512,0,0,MUJER,2011
1110,GUANACASTE,BAGACES,CUELLO DEL UTERO,9327,1,10.72,MUJER,2011
1111,GUANACASTE,CARRILLO,CUELLO DEL UTERO,14704,0,0,MUJER,2011
1112,GUANACASTE,CAÑAS,CUELLO DEL UTERO,12021,3,24.96,MUJER,2011
1113,GUANACASTE,ABANGARES,CUELLO DEL UTERO,8101,0,0,MUJER,2011
1114,GUANACASTE,TILARAN,CUELLO DEL UTERO,8126,0,0,MUJER,2011
1115,GUANACASTE,NANDAYURE,CUELLO DEL UTERO,4675,0,0,MUJER,2011
1116,GUANACASTE,LA CRUZ,CUELLO DEL UTERO,8443,0,0,MUJER,2011
1117,GUANACASTE,HOJANCHA,CUELLO DEL UTERO,3171,0,0,MUJER,2011
1118,PUNTARENAS,CENTRAL,CUELLO DEL UTERO,51128,6,11.74,MUJER,2011
1119,PUNTARENAS,ESPARZA,CUELLO DEL UTERO,14030,0,0,MUJER,2011
1120,PUNTARENAS,BUENOS AIRES,CUELLO DEL UTERO,20907,1,4.78,MUJER,2011
1121,PUNTARENAS,MONTES DE ORO,CUELLO DEL UTERO,6620,1,15.11,MUJER,2011
1122,PUNTARENAS,OSA,CUELLO DEL UTERO,9822,0,0,MUJER,2011
1123,PUNTARENAS,AGUIRRE,CUELLO DEL UTERO,11462,2,17.45,MUJER,2011
1124,PUNTARENAS,GOLFITO,CUELLO DEL UTERO,14259,0,0,MUJER,2011
1125,PUNTARENAS,COTO BRUS,CUELLO DEL UTERO,17172,1,5.82,MUJER,2011
1126,PUNTARENAS,PARRITA,CUELLO DEL UTERO,5992,2,33.38,MUJER,2011
1127,PUNTARENAS,CORREDORES,CUELLO DEL UTERO,15680,2,12.76,MUJER,2011
1128,PUNTARENAS,GARABITO,CUELLO DEL UTERO,10900,1,9.17,MUJER,2011
1129,LIMON,CENTRAL,CUELLO DEL UTERO,51405,5,9.73,MUJER,2011
1130,LIMON,POCOCI,CUELLO DEL UTERO,72826,2,2.75,MUJER,2011
1131,LIMON,SIQUIRRES,CUELLO DEL UTERO,29042,1,3.44,MUJER,2011
1132,LIMON,TALAMANCA,CUELLO DEL UTERO,15943,2,12.54,MUJER,2011
1133,LIMON,MATINA,CUELLO DEL UTERO,22584,0,0,MUJER,2011
1134,LIMON,GUACIMO,CUELLO DEL UTERO,23246,1,4.3,MUJER,2011
1135,SAN JOSE,CENTRAL,LEUCEMIAS,175893,7,3.98,MUJER,2011
1136,SAN JOSE,ESCAZU,LEUCEMIAS,30793,1,3.25,MUJER,2011
1137,SAN JOSE,DESAMPARADOS,LEUCEMIAS,152511,4,2.62,MUJER,2011
1138,SAN JOSE,PURISCAL,LEUCEMIAS,15429,2,12.96,MUJER,2011
1139,SAN JOSE,TARRAZU,LEUCEMIAS,8222,0,0,MUJER,2011
1140,SAN JOSE,ASERRI,LEUCEMIAS,27409,0,0,MUJER,2011
1141,SAN JOSE,MORA,LEUCEMIAS,13588,2,14.72,MUJER,2011
1142,SAN JOSE,GOICOECHEA,LEUCEMIAS,66742,4,5.99,MUJER,2011
1143,SAN JOSE,SANTA ANA,LEUCEMIAS,22307,0,0,MUJER,2011
1144,SAN JOSE,ALAJUELITA,LEUCEMIAS,65045,0,0,MUJER,2011
1145,SAN JOSE,CORONADO,LEUCEMIAS,42083,0,0,MUJER,2011
1146,SAN JOSE,ACOSTA,LEUCEMIAS,9297,0,0,MUJER,2011
1147,SAN JOSE,TIBAS,LEUCEMIAS,30752,2,6.5,MUJER,2011
1148,SAN JOSE,MORAVIA,LEUCEMIAS,27906,0,0,MUJER,2011
1149,SAN JOSE,MONTES DE OCA,LEUCEMIAS,27827,2,7.19,MUJER,2011
1150,SAN JOSE,TURRUBARES,LEUCEMIAS,2206,1,45.33,MUJER,2011
1151,SAN JOSE,DOTA,LEUCEMIAS,3279,0,0,MUJER,2011
1152,SAN JOSE,CURRIDABAT,LEUCEMIAS,36772,1,2.72,MUJER,2011
1153,SAN JOSE,PEREZ ZELEDON,LEUCEMIAS,65117,1,1.54,MUJER,2011
1154,SAN JOSE,LEON CORTES,LEUCEMIAS,6596,1,15.16,MUJER,2011
1155,ALAJUELA,CENTRAL,LEUCEMIAS,142076,7,4.93,MUJER,2011
1156,ALAJUELA,SAN RAMON,LEUCEMIAS,44442,2,4.5,MUJER,2011
1157,ALAJUELA,GRECIA,LEUCEMIAS,40794,3,7.35,MUJER,2011
1158,ALAJUELA,SAN MATEO,LEUCEMIAS,2814,1,35.54,MUJER,2011
1159,ALAJUELA,ATENAS,LEUCEMIAS,12906,1,7.75,MUJER,2011
1160,ALAJUELA,NARANJO,LEUCEMIAS,22761,1,4.39,MUJER,2011
1161,ALAJUELA,PALMARES,LEUCEMIAS,19240,0,0,MUJER,2011
1162,ALAJUELA,POAS,LEUCEMIAS,15507,0,0,MUJER,2011
1163,ALAJUELA,OROTINA,LEUCEMIAS,9446,0,0,MUJER,2011
1164,ALAJUELA,SAN CARLOS,LEUCEMIAS,73780,4,5.42,MUJER,2011
1165,ALAJUELA,ALFARO RUIZ,LEUCEMIAS,7462,0,0,MUJER,2011
1166,ALAJUELA,VALVERDE VEGA,LEUCEMIAS,9143,1,10.94,MUJER,2011
1167,ALAJUELA,UPALA,LEUCEMIAS,17409,0,0,MUJER,2011
1168,ALAJUELA,LOS CHILES,LEUCEMIAS,9808,0,0,MUJER,2011
1169,ALAJUELA,GUATUSO,LEUCEMIAS,7887,0,0,MUJER,2011
1170,CARTAGO,CENTRAL,LEUCEMIAS,78371,7,8.93,MUJER,2011
1171,CARTAGO,PARAISO,LEUCEMIAS,34665,3,8.65,MUJER,2011
1172,CARTAGO,LA UNION,LEUCEMIAS,53959,2,3.71,MUJER,2011
1173,CARTAGO,JIMENEZ,LEUCEMIAS,6636,0,0,MUJER,2011
1174,CARTAGO,TURRIALBA,LEUCEMIAS,34412,3,8.72,MUJER,2011
1175,CARTAGO,ALVARADO,LEUCEMIAS,6717,1,14.89,MUJER,2011
1176,CARTAGO,OREAMUNO,LEUCEMIAS,22275,0,0,MUJER,2011
1177,CARTAGO,EL GUARCO,LEUCEMIAS,18375,2,10.88,MUJER,2011
1178,HEREDIA,CENTRAL,LEUCEMIAS,67648,5,7.39,MUJER,2011
1179,HEREDIA,BARVA,LEUCEMIAS,19540,1,5.12,MUJER,2011
1180,HEREDIA,SANTO DOMINGO,LEUCEMIAS,18583,0,0,MUJER,2011
1181,HEREDIA,SANTA BARBARA,LEUCEMIAS,17095,0,0,MUJER,2011
1182,HEREDIA,SAN RAFAEL,LEUCEMIAS,21667,1,4.62,MUJER,2011
1183,HEREDIA,SAN ISIDRO,LEUCEMIAS,11029,0,0,MUJER,2011
1184,HEREDIA,BELEN,LEUCEMIAS,11808,2,16.94,MUJER,2011
1185,HEREDIA,FLORES,LEUCEMIAS,8847,0,0,MUJER,2011
1186,HEREDIA,SAN PABLO,LEUCEMIAS,12105,0,0,MUJER,2011
1187,HEREDIA,SARAPIQUI,LEUCEMIAS,36252,0,0,MUJER,2011
1188,GUANACASTE,LIBERIA,LEUCEMIAS,26993,1,3.7,MUJER,2011
1189,GUANACASTE,NICOYA,LEUCEMIAS,20319,0,0,MUJER,2011
1190,GUANACASTE,SANTA CRUZ,LEUCEMIAS,21512,1,4.65,MUJER,2011
1191,GUANACASTE,BAGACES,LEUCEMIAS,9327,0,0,MUJER,2011
1192,GUANACASTE,CARRILLO,LEUCEMIAS,14704,0,0,MUJER,2011
1193,GUANACASTE,CAÑAS,LEUCEMIAS,12021,0,0,MUJER,2011
1194,GUANACASTE,ABANGARES,LEUCEMIAS,8101,0,0,MUJER,2011
1195,GUANACASTE,TILARAN,LEUCEMIAS,8126,1,12.31,MUJER,2011
1196,GUANACASTE,NANDAYURE,LEUCEMIAS,4675,0,0,MUJER,2011
1197,GUANACASTE,LA CRUZ,LEUCEMIAS,8443,0,0,MUJER,2011
1198,GUANACASTE,HOJANCHA,LEUCEMIAS,3171,0,0,MUJER,2011
1199,PUNTARENAS,CENTRAL,LEUCEMIAS,51128,3,5.87,MUJER,2011
1200,PUNTARENAS,ESPARZA,LEUCEMIAS,14030,0,0,MUJER,2011
1201,PUNTARENAS,BUENOS AIRES,LEUCEMIAS,20907,0,0,MUJER,2011
1202,PUNTARENAS,MONTES DE ORO,LEUCEMIAS,6620,1,15.11,MUJER,2011
1203,PUNTARENAS,OSA,LEUCEMIAS,9822,1,10.18,MUJER,2011
1204,PUNTARENAS,AGUIRRE,LEUCEMIAS,11462,1,8.72,MUJER,2011
1205,PUNTARENAS,GOLFITO,LEUCEMIAS,14259,0,0,MUJER,2011
1206,PUNTARENAS,COTO BRUS,LEUCEMIAS,17172,1,5.82,MUJER,2011
1207,PUNTARENAS,PARRITA,LEUCEMIAS,5992,0,0,MUJER,2011
1208,PUNTARENAS,CORREDORES,LEUCEMIAS,15680,0,0,MUJER,2011
1209,PUNTARENAS,GARABITO,LEUCEMIAS,10900,1,9.17,MUJER,2011
1210,LIMON,CENTRAL,LEUCEMIAS,51405,3,5.84,MUJER,2011
1211,LIMON,POCOCI,LEUCEMIAS,72826,3,4.12,MUJER,2011
1212,LIMON,SIQUIRRES,LEUCEMIAS,29042,1,3.44,MUJER,2011
1213,LIMON,TALAMANCA,LEUCEMIAS,15943,0,0,MUJER,2011
1214,LIMON,MATINA,LEUCEMIAS,22584,0,0,MUJER,2011
1215,LIMON,GUACIMO,LEUCEMIAS,23246,1,4.3,MUJER,2011
1216,SAN JOSE,CENTRAL,PANCREAS,175893,10,5.69,MUJER,2011
1217,SAN JOSE,ESCAZU,PANCREAS,30793,1,3.25,MUJER,2011
1218,SAN JOSE,DESAMPARADOS,PANCREAS,152511,5,3.28,MUJER,2011
1219,SAN JOSE,PURISCAL,PANCREAS,15429,1,6.48,MUJER,2011
1220,SAN JOSE,TARRAZU,PANCREAS,8222,1,12.16,MUJER,2011
1221,SAN JOSE,ASERRI,PANCREAS,27409,4,14.59,MUJER,2011
1222,SAN JOSE,MORA,PANCREAS,13588,1,7.36,MUJER,2011
1223,SAN JOSE,GOICOECHEA,PANCREAS,66742,5,7.49,MUJER,2011
1224,SAN JOSE,SANTA ANA,PANCREAS,22307,2,8.97,MUJER,2011
1225,SAN JOSE,ALAJUELITA,PANCREAS,65045,2,3.07,MUJER,2011
1226,SAN JOSE,CORONADO,PANCREAS,42083,2,4.75,MUJER,2011
1227,SAN JOSE,ACOSTA,PANCREAS,9297,0,0,MUJER,2011
1228,SAN JOSE,TIBAS,PANCREAS,30752,5,16.26,MUJER,2011
1229,SAN JOSE,MORAVIA,PANCREAS,27906,1,3.58,MUJER,2011
1230,SAN JOSE,MONTES DE OCA,PANCREAS,27827,4,14.37,MUJER,2011
1231,SAN JOSE,TURRUBARES,PANCREAS,2206,0,0,MUJER,2011
1232,SAN JOSE,DOTA,PANCREAS,3279,0,0,MUJER,2011
1233,SAN JOSE,CURRIDABAT,PANCREAS,36772,2,5.44,MUJER,2011
1234,SAN JOSE,PEREZ ZELEDON,PANCREAS,65117,2,3.07,MUJER,2011
1235,SAN JOSE,LEON CORTES,PANCREAS,6596,0,0,MUJER,2011
1236,ALAJUELA,CENTRAL,PANCREAS,142076,3,2.11,MUJER,2011
1237,ALAJUELA,SAN RAMON,PANCREAS,44442,0,0,MUJER,2011
1238,ALAJUELA,GRECIA,PANCREAS,40794,0,0,MUJER,2011
1239,ALAJUELA,SAN MATEO,PANCREAS,2814,0,0,MUJER,2011
1240,ALAJUELA,ATENAS,PANCREAS,12906,0,0,MUJER,2011
1241,ALAJUELA,NARANJO,PANCREAS,22761,1,4.39,MUJER,2011
1242,ALAJUELA,PALMARES,PANCREAS,19240,1,5.2,MUJER,2011
1243,ALAJUELA,POAS,PANCREAS,15507,0,0,MUJER,2011
1244,ALAJUELA,OROTINA,PANCREAS,9446,0,0,MUJER,2011
1245,ALAJUELA,SAN CARLOS,PANCREAS,73780,1,1.36,MUJER,2011
1246,ALAJUELA,ALFARO RUIZ,PANCREAS,7462,0,0,MUJER,2011
1247,ALAJUELA,VALVERDE VEGA,PANCREAS,9143,1,10.94,MUJER,2011
1248,ALAJUELA,UPALA,PANCREAS,17409,0,0,MUJER,2011
1249,ALAJUELA,LOS CHILES,PANCREAS,9808,0,0,MUJER,2011
1250,ALAJUELA,GUATUSO,PANCREAS,7887,0,0,MUJER,2011
1251,CARTAGO,CENTRAL,PANCREAS,78371,4,5.1,MUJER,2011
1252,CARTAGO,PARAISO,PANCREAS,34665,2,5.77,MUJER,2011
1253,CARTAGO,LA UNION,PANCREAS,53959,2,3.71,MUJER,2011
1254,CARTAGO,JIMENEZ,PANCREAS,6636,0,0,MUJER,2011
1255,CARTAGO,TURRIALBA,PANCREAS,34412,1,2.91,MUJER,2011
1256,CARTAGO,ALVARADO,PANCREAS,6717,0,0,MUJER,2011
1257,CARTAGO,OREAMUNO,PANCREAS,22275,0,0,MUJER,2011
1258,CARTAGO,EL GUARCO,PANCREAS,18375,0,0,MUJER,2011
1259,HEREDIA,CENTRAL,PANCREAS,67648,3,4.43,MUJER,2011
1260,HEREDIA,BARVA,PANCREAS,19540,1,5.12,MUJER,2011
1261,HEREDIA,SANTO DOMINGO,PANCREAS,18583,0,0,MUJER,2011
1262,HEREDIA,SANTA BARBARA,PANCREAS,17095,0,0,MUJER,2011
1263,HEREDIA,SAN RAFAEL,PANCREAS,21667,2,9.23,MUJER,2011
1264,HEREDIA,SAN ISIDRO,PANCREAS,11029,0,0,MUJER,2011
1265,HEREDIA,BELEN,PANCREAS,11808,1,8.47,MUJER,2011
1266,HEREDIA,FLORES,PANCREAS,8847,0,0,MUJER,2011
1267,HEREDIA,SAN PABLO,PANCREAS,12105,1,8.26,MUJER,2011
1268,HEREDIA,SARAPIQUI,PANCREAS,36252,1,2.76,MUJER,2011
1269,GUANACASTE,LIBERIA,PANCREAS,26993,1,3.7,MUJER,2011
1270,GUANACASTE,NICOYA,PANCREAS,20319,1,4.92,MUJER,2011
1271,GUANACASTE,SANTA CRUZ,PANCREAS,21512,3,13.95,MUJER,2011
1272,GUANACASTE,BAGACES,PANCREAS,9327,0,0,MUJER,2011
1273,GUANACASTE,CARRILLO,PANCREAS,14704,1,6.8,MUJER,2011
1274,GUANACASTE,CAÑAS,PANCREAS,12021,0,0,MUJER,2011
1275,GUANACASTE,ABANGARES,PANCREAS,8101,1,12.34,MUJER,2011
1276,GUANACASTE,TILARAN,PANCREAS,8126,1,12.31,MUJER,2011
1277,GUANACASTE,NANDAYURE,PANCREAS,4675,1,21.39,MUJER,2011
1278,GUANACASTE,LA CRUZ,PANCREAS,8443,0,0,MUJER,2011
1279,GUANACASTE,HOJANCHA,PANCREAS,3171,0,0,MUJER,2011
1280,PUNTARENAS,CENTRAL,PANCREAS,51128,2,3.91,MUJER,2011
1281,PUNTARENAS,ESPARZA,PANCREAS,14030,0,0,MUJER,2011
1282,PUNTARENAS,BUENOS AIRES,PANCREAS,20907,1,4.78,MUJER,2011
1283,PUNTARENAS,MONTES DE ORO,PANCREAS,6620,0,0,MUJER,2011
1284,PUNTARENAS,OSA,PANCREAS,9822,0,0,MUJER,2011
1285,PUNTARENAS,AGUIRRE,PANCREAS,11462,0,0,MUJER,2011
1286,PUNTARENAS,GOLFITO,PANCREAS,14259,0,0,MUJER,2011
1287,PUNTARENAS,COTO BRUS,PANCREAS,17172,1,5.82,MUJER,2011
1288,PUNTARENAS,PARRITA,PANCREAS,5992,1,16.69,MUJER,2011
1289,PUNTARENAS,CORREDORES,PANCREAS,15680,1,6.38,MUJER,2011
1290,PUNTARENAS,GARABITO,PANCREAS,10900,0,0,MUJER,2011
1291,LIMON,CENTRAL,PANCREAS,51405,0,0,MUJER,2011
1292,LIMON,POCOCI,PANCREAS,72826,3,4.12,MUJER,2011
1293,LIMON,SIQUIRRES,PANCREAS,29042,0,0,MUJER,2011
1294,LIMON,TALAMANCA,PANCREAS,15943,0,0,MUJER,2011
1295,LIMON,MATINA,PANCREAS,22584,0,0,MUJER,2011
